,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,pre
2553,-0.530863433,0.625142069,-0.294005955,-0.946939166,0.78005759,0.836640356,-0.861577227,0.20594648,0.568467065,-0.063534023,0.695236578
4500,-0.869413895,-0.115813676,-0.344772067,0.594337207,0.648368954,-0.661385491,0.568467613,-0.557548455,-0.590716824,0.245825327,-1.152927729
104,0.729152898,-0.87831835,0.417448653,-0.134135313,-0.186513052,-0.235301392,0.04140315,0.369152778,0.511982848,0.84176158,-1.003716551
3712,0.79228116,0.485766066,0.508318125,0.26765129,-0.806343546,0.495625194,-0.984195525,0.861127887,-0.954587081,0.490319867,1.918988812
3151,0.456775805,-0.491687384,-0.135136843,-0.064948284,-0.538073248,0.063546663,-0.808491997,0.541490536,-0.049272577,0.80448444,-0.462417009
2808,0.2799219,0.601390465,-0.645256948,0.451710146,0.54941983,0.975335038,0.976530795,0.181499069,-0.304353415,-0.729852114,1.353542734
4911,-0.193526003,-0.039716642,-0.295959074,0.636218306,-0.016659968,0.976466399,0.703881784,-0.135337998,0.653521763,-0.974935516,-0.411523916
1358,0.017030653,0.682142703,0.347991706,-0.263690337,-0.96363702,0.607839553,0.80576217,0.391022406,-0.334170983,-0.708938547,1.354940538
1921,-0.234242811,0.235916239,0.193275679,0.593547053,0.834318482,-0.530128163,-0.385456496,-0.924431399,-0.341001251,-0.203032545,0.289874347
3925,-0.877725187,-0.414600551,0.759841824,-0.140694015,-0.943908305,0.231063331,-0.107171745,-0.194757781,-0.322742912,-0.714788135,-1.679864943
2394,-0.223605985,-0.931438339,0.919210988,0.873476251,-0.845338417,-0.065351146,-0.817041218,-0.121704427,-0.807797388,0.454598904,-1.963893922
2926,-0.379014655,-0.690319527,0.604879924,0.41134699,-0.855905623,0.337679526,-0.27995098,-0.840195824,-0.952262519,0.273030331,-1.718022422
1531,-0.386962367,-0.214644668,0.37765303,0.055892531,0.945300458,-0.802236777,0.715953957,-0.736287278,-0.15041754,0.483210048,-0.841789219
634,0.046793956,0.700600328,-0.42413596,-0.44413699,-0.107446421,0.273769216,-0.756187546,0.870065688,0.866865431,-0.61345284,1.469470593
3303,-0.520995612,-0.527900062,-0.556290791,-0.956907711,-0.880760401,0.25073891,0.068515462,0.190071908,0.797710408,0.331380313,-1.661345861
95,-0.720818667,-0.450782574,0.469693312,0.803637987,-0.324220731,0.326220251,0.500835918,0.236672158,0.997423594,-0.844281737,-1.695527773
4586,0.195616077,-0.719079022,-0.672693636,-0.147185216,-0.632969708,0.91988033,0.165393992,-0.607122899,-0.725612932,-0.255051129,-1.324021335
1119,-0.566356123,0.95608584,0.779225464,-0.890331405,0.137975124,0.60031988,0.36789913,-0.709255687,0.344942308,0.41934999,1.311810626
4929,0.867977002,0.650916071,0.96073473,0.658131688,-0.777606095,-0.1949843,0.406096116,0.224193608,0.151536948,0.150996373,2.250565415
1223,0.377649814,-0.893333969,-0.221785152,-0.623571859,-0.337700253,-0.952624818,0.872443809,0.566152793,0.448242072,-0.88901339,-1.445094537
2527,0.725337794,-0.851374134,-0.814247272,0.875941893,-0.721366608,-0.76928754,0.697479493,0.429847583,-0.848764731,0.426244114,-0.990924258
1491,-0.15623642,0.71465057,0.279616624,0.490324263,0.251035454,0.941898056,-0.747580907,0.626562943,0.191080839,-0.603926148,1.307306853
883,0.500231678,0.21875164,-0.94653227,-0.64856548,0.880143732,-0.744770168,-0.55092686,0.667562724,0.367396286,-0.494514658,0.966393533
2664,-0.717375686,0.295023315,-0.90155091,0.138071637,-0.022031538,0.383273987,-0.935377325,0.968121335,0.019039812,0.048736039,-0.13000782
415,-0.296423736,0.818939269,0.716420648,0.179498304,0.032967188,0.897535871,-0.058249515,-0.301034303,0.915091138,-0.169777312,1.319072394
4080,-0.436744016,0.722698914,-0.170225738,-0.402603834,-0.572073697,0.911199164,-0.061275113,0.905821521,-0.981025169,-0.369932227,1.008070247
2625,-0.805313589,0.168150478,0.111999521,-0.442924062,0.230650617,-0.884550971,-0.045111121,0.234393101,0.316477367,0.844792719,-0.447027113
3814,0.111857585,-0.293853301,-0.022514061,0.03413083,0.958434336,0.666213285,0.697758033,-0.539645623,-0.15832222,-0.707633982,-0.577744463
224,0.716033455,-0.630856435,-0.569888822,0.400808522,0.03335623,0.147740216,-0.388039628,-0.659511243,-0.338029173,0.571137533,-0.548468061
2992,-0.588126902,0.049485768,0.330979549,-0.262906595,-0.256585493,-0.605931404,-0.540675965,-0.860255619,0.936753594,0.0912996,-0.451083518
1586,0.921693696,0.158722916,-0.715445971,0.018594176,-0.544843478,-0.968426596,0.13093679,0.595751518,-0.29568194,-0.690373298,1.292940548
1783,-0.478636247,0.646597125,0.750604218,0.755320254,0.076237388,-0.844557148,0.194076835,0.352457312,-0.937767401,-0.577949304,0.917299385
3673,-0.495444217,-0.657646493,-0.627227892,0.558148141,-0.48634031,-0.098621775,0.439808626,0.654952956,0.568448194,0.461947462,-1.900786818
3174,-0.371219493,0.70572789,-0.039630045,-0.306288283,-0.08355233,0.948351174,-0.582392286,0.134155193,-0.727683112,0.845705654,1.057774112
3281,-0.051558994,0.138990887,-0.557800867,0.721638005,-0.61311907,0.226862322,-0.827798745,-0.647437708,-0.541201712,0.63449904,0.262550913
2533,0.54978215,0.21419486,-0.753297929,-0.644609227,0.811763252,-0.493786048,-0.901583356,0.019389053,-0.068202593,-0.585022727,1.037563981
2716,0.578226308,-0.32720301,-0.725820138,-0.457555374,-0.777612359,0.237403782,0.126129613,0.997625494,-0.756049747,-0.952192671,-0.081444424
2062,0.975066881,0.239644963,0.098841371,-0.733087079,-0.264385079,0.968027917,-0.656652594,0.356932947,0.169646923,0.899554603,1.49003625
2494,0.156679146,0.064737634,-0.239366115,-0.366087139,0.712914834,0.617485319,-0.755617236,-0.255222154,-0.223078371,-0.436743519,0.296318488
3253,0.009354142,0.14364273,-0.73653452,-0.648569915,0.2874,0.264998773,-0.168365053,-0.66432007,0.445730261,-0.89303654,0.234374459
3129,0.590385104,-0.411473735,-0.052343762,-0.298216252,-0.363536322,0.356516816,-0.421005866,-0.24972989,0.75036685,-0.232887303,-0.234143488
965,0.551018201,0.069830304,-0.709645174,0.790830559,0.027070595,-0.47071978,0.033621697,0.003267838,0.840494274,0.083795191,0.666743544
269,-0.068886873,-0.191041083,0.981824346,-0.968813457,-0.546180125,-0.644295635,0.793337032,-0.461931503,-0.430217153,-0.49750228,-0.414901064
861,0.036429856,-0.535210091,-0.488642756,0.886382499,0.352003639,-0.386409519,-0.620373356,-0.434605059,0.040174827,-0.021538787,-1.01539448
3624,0.810499937,0.841820408,-0.069681264,0.19446592,0.584867576,0.125550412,-0.920544069,-0.46524235,-0.401600287,-0.956844638,2.591359444
3932,-0.225151293,0.971364607,0.646783342,0.174053646,0.135873685,-0.285540499,-0.613421246,-0.72270609,-0.1506963,-0.98033048,1.822346097
2332,-0.928484989,-0.289693463,0.057060076,0.762792515,-0.44669763,-0.504707347,-0.272050284,0.804250423,0.653026661,0.413320388,-1.493233221
507,-0.772517896,0.746282386,-0.240852381,0.866960323,-0.904988124,-0.721578309,-0.908945739,-0.817871118,-0.040505532,0.136553728,0.808792831
1912,-0.852664627,-0.809999681,0.291473658,0.847979008,0.711052541,-0.901526626,0.479887911,0.450914318,0.575063006,0.378556859,-2.506738257
4251,-0.866094425,-0.900760117,0.742079504,-0.160082556,-0.53238874,-0.867979525,-0.035093826,0.111795502,0.518489668,-0.412815148,-2.628467024
2284,0.007276371,-0.087246763,-0.754501165,0.346397127,-0.690813276,0.682773439,0.742172672,0.82678038,-0.698489337,0.467965147,-0.259036918
117,0.677867905,-0.490594574,-0.780505765,0.732266626,0.902755299,-0.733295314,0.91825695,-0.560047152,-0.794382784,-0.428115125,-0.361425651
1349,-0.863831224,-0.734033365,0.647895418,-0.229674491,0.381264948,0.355525257,0.106576911,0.415604794,0.783476164,0.502453586,-2.385571308
1551,0.383127777,0.550327783,-0.195724356,0.784010514,0.023067469,-0.432099003,0.698223363,-0.320567516,-0.224948499,0.091002118,1.469520783
2013,0.676255744,0.957662492,0.016738123,-0.170254658,0.368869684,0.771645047,-0.68246055,0.064341037,0.936827068,0.267862231,2.609359334
3872,0.804206095,-0.14200239,0.296465343,0.888440525,-0.426324215,-0.092100891,0.657,0.38397985,-0.932920418,-0.357645913,0.553154815
170,-0.477613136,-0.634675259,-0.207133727,0.909077298,0.777197764,0.381883371,0.699997411,0.367038905,0.420631942,-0.56458342,-1.86954736
383,-0.095032583,-0.238529904,0.980369444,0.344896431,0.241642612,-0.800589875,-0.21039793,0.31727468,0.084704125,0.269354033,-0.472303233
2703,0.941868114,-0.81554928,0.371842725,-0.740284196,0.550326783,0.972383684,-0.910711394,-0.914500389,-0.456333346,-0.42934082,-0.648110927
4577,-0.541961433,0.151292948,-0.441519876,0.265238286,-0.76608349,-0.293048989,0.53606714,-0.459652122,-0.351211395,0.200709105,-0.284437648
1894,-0.132064086,0.470252016,-0.229380024,-0.578162928,-0.320996792,0.285498742,0.064691479,-0.75401579,-0.576670278,0.914754925,0.790878638
773,0.557716984,0.528375131,-0.483980855,-0.238176002,0.38903356,0.651585082,0.624437737,-0.608664954,0.781688832,0.567800266,1.498583046
4235,-0.55173282,-0.231620464,-0.317958482,0.195988651,0.644068317,0.311187106,0.813695168,0.603001921,0.023424175,0.702250557,-1.131216855
3994,0.72381017,-0.26952022,-0.297575408,0.497193651,0.472210259,0.540708159,-0.527251482,0.54346777,0.983299143,0.47799029,0.165882385
4104,0.589663031,-0.648117195,0.717049362,0.091493528,-0.041432127,-0.679441509,0.577133187,0.917851174,0.25234312,0.54305702,-0.668930972
4295,-0.284806808,0.637787522,-0.252452576,-0.765891144,-0.082650083,0.291415075,-0.238300626,0.578219987,-0.700110005,0.065154887,1.011060161
4094,-0.575514038,0.628036177,-0.619067154,0.420895708,0.185420678,0.236475433,-0.457974479,0.516712672,-0.008187012,0.541258628,0.668382162
2350,-0.278930916,-0.875598964,0.651117584,0.461888696,-0.110435734,-0.816563894,0.735353608,-0.393404747,0.495678652,0.567970064,-2.050523061
2364,0.551217486,0.322635859,0.133153488,0.080984587,-0.370870806,-0.921330117,-0.363997818,-0.691958632,0.135730995,0.862462836,1.289120217
3021,0.453380579,-0.881400977,0.477557259,0.630765474,-0.131551321,0.678380339,0.65827019,-0.641204951,0.46448568,-0.024091818,-1.388214098
2702,-0.950606817,0.46124302,0.697186189,0.451582897,-0.262745243,0.279961149,-0.09444912,-0.730968334,0.748194715,0.523331489,-0.040863042
4146,0.252352936,0.606131645,-0.183520626,-0.649051459,0.832587676,0.696129259,-0.974944344,0.684008435,-0.67591656,-0.45364688,1.52561512
1666,-0.56000802,-0.512127723,-0.745623865,-0.824755691,0.217480585,-0.041117833,0.899263487,0.565742383,-0.737830417,-0.992850019,-1.688906644
3654,0.56360929,0.071786791,0.044733948,0.63935656,-0.501077141,-0.306966833,0.301056447,-0.782842082,0.479628185,-0.425362747,0.706690618
1946,-0.534138905,0.068630291,-0.594960059,-0.614092008,-0.198128391,0.997146718,0.052335297,0.695838652,0.712971682,-0.62625925,-0.505646755
1675,-0.7250682,-0.321825254,0.522793866,0.167020304,0.258004534,-0.200067937,0.547178342,-0.76348588,0.346962168,0.138631158,-1.419354083
962,-0.445435774,-0.343810469,0.130862193,-0.28688952,-0.617895498,-0.461283838,0.731676272,-0.977732713,0.306635005,-0.499561544,-1.186632947
4012,0.195784765,0.498807232,-0.921874597,0.22506713,0.608974724,0.556942409,0.140757999,-0.945895282,0.239555264,-0.235635855,1.094482274
1319,0.558663714,0.321510422,0.634558399,-0.072910546,-0.830308772,0.513166329,-0.561659856,-0.574589374,0.831947465,0.847258014,1.252209638
619,-0.592938549,-0.565286042,-0.849223567,0.107940996,-0.187066658,0.443819257,-0.509038126,0.656841097,-0.251763089,0.499154706,-1.766458244
1906,0.990716692,-0.721180791,0.687944467,0.447188689,0.26107217,-0.091282378,-0.78647447,-0.468646771,0.258469416,-0.827087425,-0.352786619
872,0.418264932,0.668536807,0.222988701,0.331090625,-0.312852083,0.914766216,0.316241327,-0.54192393,-0.340396082,0.20279209,1.731826838
223,-0.082641547,-0.557383089,0.036415554,-0.75958819,-0.268582472,-0.815634709,-0.765550476,0.716490946,-0.762233597,0.91103078,-1.082386157
3010,-0.461318486,0.642416916,0.797573241,-0.818543805,0.142432938,0.951449638,-0.735710354,-0.084083447,0.861083187,-0.415985967,0.844979447
2944,0.7597456,-0.355643896,0.082277761,-0.42098622,-0.3151892,0.062554671,0.178815418,-0.17843812,-0.078525866,0.243195372,0.053493474
1525,-0.748379692,-0.280837664,-0.917177834,0.183282849,-0.291798882,0.9537093,0.788616597,0.338388929,0.097318974,-0.185231578,-1.485647049
584,-0.840666573,0.467142661,0.610753838,-0.372164155,-0.886521823,-0.852119608,0.621414013,-0.451493148,-0.821888874,-0.544748709,0.142053614
2727,-0.824286577,-0.621214013,0.957517147,0.301999726,0.112115534,-0.551058618,-0.710987331,0.910386036,-0.759107904,-0.986273019,-1.935661212
4160,0.511793331,-0.971487341,0.965630176,0.50745478,0.034402765,-0.100607734,0.269086245,0.676689068,0.864951204,0.470259271,-1.415578756
866,0.869603388,0.818348771,0.154106665,0.106503828,-0.097075106,-0.089354137,0.704417818,0.22543872,-0.340382417,-0.514271356,2.524208252
4674,-0.545860508,-0.628063769,-0.660009775,0.1151605,0.925831344,0.126710516,0.73683071,0.380435425,0.909235429,-0.74295762,-1.958461528
496,-0.393551479,0.000898609,0.08978525,0.241348816,0.701013554,-0.082505066,-0.120084493,0.560651598,-0.88458495,-0.680338722,-0.360166944
831,-0.27067406,0.946396232,-0.373075792,-0.240123254,-0.877944411,0.933459495,-0.746990856,-0.678671726,-0.797727856,0.465550165,1.64640791
2149,-0.830552325,-0.160232852,-0.897749714,0.683781164,0.740563684,0.799760174,0.970155785,-0.923302455,0.863694569,0.822482395,-1.384326733
189,0.217413709,0.280260731,0.076166374,0.1835875,0.306979563,0.707481481,0.903077817,0.36799674,0.135123761,0.956383784,0.686705294
173,-0.37080431,-0.238204298,-0.688220143,0.443560141,0.476343863,-0.734729252,-0.279463614,-0.079883066,-0.824299362,0.899079656,-0.82839922
4976,0.976677939,0.320089289,0.997788349,-0.773317574,0.143119033,-0.826591984,-0.176279162,0.99645227,-0.167656516,-0.920978117,1.774908436
4367,0.61189803,0.134505999,0.835414542,-0.913160731,0.279819172,-0.191634338,0.736385151,0.804333303,-0.887428147,-0.338734391,0.932363681
2762,0.17590796,0.297639154,0.94381803,-0.241992054,0.921813651,0.58344284,-0.466224063,-0.515595053,-0.829988801,-0.350613641,0.843538505
4458,0.772930638,-0.951161425,0.153512736,0.198622819,0.07604037,-0.560766973,0.732951178,0.641884453,-0.409347257,0.056850931,-1.125512281
2104,-0.761223512,-0.776880889,0.840930335,0.26347668,-0.091059827,-0.580202824,-0.565248772,-0.268269961,0.843481649,-0.602881519,-2.259431124
3318,0.570359623,-0.78682022,0.430730642,0.782122753,-0.174517039,0.045531774,0.692899838,0.282600505,-0.544453729,0.200263238,-1.009806074
1787,0.874946227,-0.445600309,-0.309349778,-0.959984008,0.373374212,-0.181988063,0.522330278,0.900378486,-0.641242131,-0.787686743,-0.02316724
3414,0.294971977,-0.614620771,-0.550679363,0.39038053,0.326577068,-0.181511208,-0.945668331,0.342902298,0.549875483,-0.856211519,-0.903869463
2470,-0.869567217,-0.797863424,0.70961264,-0.582538391,-0.365827278,-0.514199473,-0.409218227,0.215751155,0.988130238,0.802752518,-2.435278562
4346,-0.716987745,0.886263526,-0.676917349,-0.773020155,-0.904075982,0.734896273,0.98547123,0.079464378,-0.257339831,-0.339806175,0.928269512
4568,-0.242383029,-0.213788075,-0.565895758,-0.977448804,0.879927808,0.244241682,0.861299667,-0.263531375,-0.906709225,0.579920833,-0.780612274
3002,-0.703954539,0.536510216,0.69544706,-0.751395981,-0.425985807,-0.606138251,0.728328106,0.026101999,0.789661182,-0.996068873,0.360569713
4239,-0.950112807,-0.710470942,0.626874308,0.916691723,0.746605829,-0.764239957,-0.063853468,0.046971578,0.226682502,-0.733056989,-2.346874371
1995,-0.753011949,-0.122836006,-0.33354197,0.399735728,0.4807199,0.640364377,0.585967843,0.530588581,0.063679821,-0.678998802,-1.114508037
628,0.73439124,0.760784634,0.108157626,-0.56959932,-0.819795776,0.239419835,0.524175607,-0.009129237,-0.786161692,0.554281635,2.278775751
4562,0.979367487,-0.326940111,-0.941883858,-0.759687097,-0.983594727,-0.037973782,0.364198125,-0.923955896,0.399125449,-0.140638406,0.259498043
410,-0.985060747,-0.117325296,0.43463929,0.708397535,0.517394979,-0.292143743,-0.699471677,-0.985557524,-0.473268281,0.091858716,-1.164195605
1710,0.400171064,-0.665167386,0.252525475,0.838986347,0.276943151,-0.532948069,0.867418584,-0.664922726,-0.871501436,-0.66168512,-0.938459586
2854,-0.839076359,-0.178238778,-0.208240062,0.148463712,-0.340370616,-0.254801732,0.338748595,-0.551999258,-0.749488079,-0.238482504,-1.225114968
1916,0.173668739,0.040082875,0.551760084,0.669008463,-0.731814438,0.539191034,0.820682587,-0.480874149,-0.966526605,0.439253683,0.23564675
1475,0.017315925,-0.719208974,-0.255071423,-0.785203149,-0.031040547,-0.797582618,-0.399255174,-0.435715401,0.744301071,0.42768093,-1.409496681
2612,-0.299915804,-0.051857107,0.960807113,0.108365145,0.344810255,0.975460732,-0.079220551,0.518395305,0.621427546,0.058405246,-0.419690138
3061,0.837453353,0.938747179,-0.634477618,-0.898665553,0.052092025,-0.702412026,-0.259732809,0.134882053,-0.292452429,-0.940808456,2.786252357
1997,-0.066707175,-0.77259449,-0.884852648,-0.163577103,0.45826431,0.466648162,0.646901724,0.77561455,-0.022750777,0.309103506,-1.746220007
1309,0.991608849,0.488626163,-0.507569199,-0.744290641,-0.43323546,-0.54061233,-0.56188343,0.266240952,0.386673642,0.323332761,2.042046644
3976,0.558668153,-0.986353892,0.46002474,-0.599576798,0.308954124,0.572258965,-0.941352691,0.145265009,0.13519116,0.595179085,-1.363072457
2980,-0.306417271,0.206750838,-0.36864375,0.847114674,-0.082262619,-0.938366057,0.152505539,0.186601133,-0.515601003,0.233981429,0.138077695
2692,-0.224497394,0.87057343,0.195317541,0.854382501,-0.183999042,0.790262448,-0.606895618,0.899075073,0.21166764,-0.207799611,1.553571734
4208,0.43228491,0.56358132,0.699107279,0.350141444,-0.707955245,-0.10854849,0.843953571,-0.407710032,-0.926890861,0.2174334,1.597169336
1371,0.17120051,-0.49254597,-0.661187128,0.072179717,-0.060263153,-0.378671002,-0.270158234,0.879963174,-0.586802144,0.702710729,-0.790216383
1522,0.813825557,-0.190672431,-0.507895335,-0.934957365,0.911685262,-0.947130128,-0.557403319,-0.520416978,-0.142533356,-0.12611002,0.494259246
4062,-0.069726749,-0.742549435,0.506754635,0.118957767,-0.100566091,0.568550001,-0.628790666,-0.851845971,0.646214739,0.121536029,-1.554236947
3450,-0.484371531,0.453377587,-0.646865963,0.067868535,0.925596289,-0.230919418,-0.135992823,0.726499116,0.832613782,0.557595765,0.37462247
4783,0.036257339,-0.964490527,-0.142811855,0.312999221,0.62720409,0.957919188,-0.429999029,0.817101435,-0.09124705,-0.119239599,-1.931169373
1652,-0.366295169,0.344156851,-0.554391654,0.060684552,0.460523709,0.698839156,0.680698523,0.656371939,0.549367796,-0.88365734,0.192095635
220,-0.994889806,-0.283585042,-0.467334969,-0.703606148,0.399045389,-0.404184718,0.174414536,-0.015666052,-0.129823725,0.680674951,-1.619152877
2382,-0.960532329,-0.729433031,0.661362811,-0.013533615,0.587753595,0.167607906,0.395001202,-0.384957947,-0.344906924,0.644871951,-2.46663004
2758,0.133394048,-0.675215155,-0.469734444,-0.939819714,0.816300057,-0.780734314,0.12297138,-0.925697406,-0.681943706,-0.320512652,-1.227340203
2655,-0.437292368,-0.47195841,-0.424307375,0.26757578,0.837565727,-0.32759258,-0.58030274,0.258061767,-0.171080753,0.556543479,-1.372257987
1625,0.955505685,-0.117591926,-0.680857103,0.030809548,-0.899467918,0.628821742,0.393880818,-0.435842145,0.755757329,-0.670078256,0.634524969
3562,0.683387132,0.800907217,0.29359667,0.061177142,-0.799686365,0.781218029,-0.90686251,-0.114361165,-0.996628772,0.252477003,2.401522807
1564,0.082968162,0.357390763,-0.307676924,-0.634904617,-0.799839429,-0.558973774,0.034165963,-0.219946257,0.296648462,0.969556912,0.811964909
2781,0.337414601,-0.891396309,0.958460665,-0.99032871,0.86732901,0.62499208,-0.975460415,-0.628428257,-0.553858739,-0.853868931,-1.365919921
1879,0.083743474,0.899244165,0.864950937,0.231767172,-0.489526351,-0.697027811,0.840250876,-0.356416398,0.896489411,0.646045328,1.899734271
4815,-0.51990992,-0.863501626,0.659958824,-0.78753421,-0.699315569,0.390718168,-0.738861539,0.588476613,-0.53039942,0.452211718,-2.179294952
2924,0.337577507,-0.025032037,-0.965298015,0.222205709,-0.548029553,-0.090914432,0.223766621,-0.730805242,0.656955571,0.244384649,0.211571854
3535,0.294371231,0.288369357,0.562637223,-0.191210357,-0.829808308,0.963829241,-0.158814557,0.735524543,-0.675541257,0.326775515,0.918034035
3776,-0.702405828,0.580283977,0.627860529,-0.348097559,0.71839785,0.424806784,0.922531644,0.984325599,-0.241818075,0.789242389,0.402218852
3600,0.862935602,0.734195107,0.229268616,-0.650870984,0.820161875,0.432097609,0.70995685,-0.145737031,0.743843472,-0.210950593,2.273693922
4885,-0.155647378,0.940660896,0.535730073,0.90058072,-0.213210404,0.803961559,0.956186488,-0.63066169,-0.249909529,0.683208632,1.662882255
1824,-0.204816628,-0.863155041,0.48492085,-0.395433755,-0.847504541,0.940762715,-0.649928953,0.759803986,0.79659488,-0.149520652,-1.929733886
1423,0.938832816,-0.074636172,-0.761261069,0.159630695,0.308885494,-0.504432735,0.703024493,0.020295921,-0.566160854,-0.478105726,0.760104832
33,-0.772791161,-0.610697649,-0.095637005,0.107048012,0.421931802,0.110165106,0.441400586,0.21833565,-0.559824094,-0.127032703,-2.057627481
2819,-0.451588484,-0.767847426,-0.534250379,0.595343606,0.170601073,-0.208624889,-0.934182,0.385252674,0.690536592,0.789776259,-1.984550823
379,-0.612515384,0.288794948,0.112147328,0.513294781,-0.970408921,-0.202313204,-0.159549889,-0.613163403,0.903414171,0.639266042,-0.038193014
517,-0.924793825,0.710081185,0.952899827,0.179959252,0.843865613,0.077629492,-0.011780437,-0.80774743,-0.565597317,0.57655187,0.526843132
864,-0.272635922,-0.794711432,0.368822703,-0.835259914,0.627053488,-0.432322182,0.986959566,0.216278041,0.278657668,0.69739501,-1.933984461
1001,-0.101663808,-0.795160108,-0.587760156,0.819503216,0.511326427,0.70444257,0.590581671,-0.228805731,0.861042087,-0.663206566,-1.852526642
3621,-0.635710048,0.680123638,-0.829174142,-0.336143132,-0.090633016,-0.524884773,0.415576092,0.672150381,0.152693225,-0.100870619,0.67582988
481,-0.350866309,0.36825689,-0.674189359,-0.158608941,0.423306793,0.51804455,0.620032799,-0.590927418,0.178388014,-0.938227082,0.259233801
3739,-0.278442538,0.413846263,0.374816714,0.645510727,-0.881585238,-0.415820171,0.134570303,-0.250400688,0.40035348,0.694257145,0.579197344
3640,0.999711123,-0.643577929,-0.226406545,0.357685559,0.523393234,-0.656388212,0.399094258,0.490776207,-0.024292312,-0.368977068,-0.280436171
1087,0.367644801,0.092518062,0.440123511,0.886572269,-0.795548005,0.071013395,0.856354214,0.010468479,-0.392099179,-0.922282488,0.55024108
1042,0.545743088,0.285172661,-0.871471493,0.539731397,0.214535005,-0.421195296,-0.888398021,-0.43597847,-0.313639983,0.17217024,1.176507407
3428,-0.854534483,-0.648804476,-0.489396734,0.997312278,-0.214840483,-0.547675094,0.25835428,0.181322699,-0.531298601,-0.579425847,-2.182837079
4286,0.795259594,-0.165647282,0.509669242,0.322302576,-0.234274067,0.87498784,0.685010773,0.40773107,-0.159835171,-0.220017997,0.431073801
4563,0.509474735,0.308441605,0.933631567,0.868884872,-0.827184188,0.30663804,0.433833417,-0.800930067,0.149517708,-0.700248858,1.152740613
162,-0.662689231,0.612684872,-0.633034659,0.348992912,0.754327783,-0.697660792,0.951343532,0.276543439,-0.997499345,-0.47524351,0.51112628
2907,0.6746839,0.729712369,0.821941337,0.100876982,-0.818322973,-0.762533901,-0.245351282,-0.852417646,0.305470692,0.150756232,2.261167759
2909,0.303804203,0.489085595,-0.90538017,-0.885646078,0.912616475,-0.988218825,0.734467756,0.526563482,0.452880635,0.289743407,1.224199975
3807,0.730546695,0.966795624,0.588866434,0.859966944,-0.735497273,-0.544185368,0.738119369,-0.354535428,-0.181405993,-0.391120276,2.724328096
45,-0.173138643,-0.204880481,0.868584825,-0.960151644,-0.894181952,0.831476818,0.598982152,0.63750761,0.907658157,0.346396928,-0.638366745
731,-0.715782316,-0.706978691,-0.993848132,0.835439233,0.58658645,0.289722141,-0.868527877,-0.46570659,0.846474158,0.412380547,-2.207114739
2459,0.592075614,-0.936879152,-0.2612607,0.047674774,0.420929301,-0.293789367,-0.291527174,-0.203756926,-0.057561637,0.498706668,-1.270803426
4817,-0.954883425,0.960803964,-0.187903158,-0.135290142,-0.103138583,-0.647803033,0.61978491,-0.397606102,-0.52274486,-0.543272588,0.949653315
4546,0.249362293,-0.72618262,0.789174216,0.049273089,0.962839352,-0.233724882,0.256442887,-0.596432152,-0.035836899,-0.193068942,-1.193786405
3506,0.769232207,0.849867796,0.381625529,0.221991534,-0.608422325,0.803786104,0.680116955,0.312754957,0.241629949,0.712128249,2.442820704
2768,-0.782161496,0.527808578,0.827390147,0.467851448,-0.729898876,-0.808351322,0.27995503,0.93658263,0.608381566,-0.286080899,0.334168313
2601,-0.876401478,-0.677915067,0.838460363,0.155198302,0.001196737,0.591202218,-0.229832842,0.587372378,0.83545047,0.016469494,-2.253729635
1986,-0.727559566,-0.135726282,0.503159261,-0.426167842,-0.400545351,0.03119504,-0.375439998,-0.634297784,0.939501369,-0.258321103,-0.99781185
4592,-0.864894322,-0.974238146,0.674599508,0.474571551,0.50908296,-0.365423842,0.932764512,-0.344789948,-0.675572662,-0.54855782,-2.85920374
1299,0.293280199,0.177369196,0.027177535,-0.985790503,0.639979056,-0.948021382,-0.972229257,0.933630261,0.541526348,0.969895923,0.761242816
2347,0.171162029,-0.5378877,0.540687459,-0.167459443,-0.379552214,0.541474552,0.014954075,0.458654053,-0.393875608,-0.214452141,-0.886956182
2678,0.23595292,0.420792647,-0.982194139,0.533983417,-0.263752732,0.632644287,0.086462666,0.936749412,-0.713009326,-0.419347361,1.038745432
3173,0.378603435,0.896382268,-0.007654317,0.330297557,-0.106301772,-0.696216289,0.975000284,0.335238813,0.709594861,0.260421439,2.148831282
2714,-0.748680549,0.441683353,-0.201992044,0.622052208,0.352247188,-0.652763383,-0.550363049,-0.183397539,0.381041241,0.368794531,0.166991517
3684,-0.917024018,-0.500753327,-0.552042967,0.798515948,0.37912905,-0.682984045,-0.306735818,-0.719381927,0.94865929,0.060988031,-1.96744787
3213,0.427929851,-0.428307656,-0.676307509,-0.004920231,0.535327524,0.468654544,0.2694041,0.483956076,-0.646649283,-0.720800723,-0.486994971
1669,0.722250058,0.855865907,-0.45730987,0.323670544,-0.693324448,0.40494394,0.577838597,-0.191332112,0.121173296,0.057179004,2.388624497
2644,-0.338389491,-0.029655029,0.871354882,-0.187593678,0.601049891,-0.226083732,0.326016496,0.592038215,0.667923432,-0.170704254,-0.392796853
4202,0.827303949,0.181372914,0.952590438,0.425859591,-0.534300889,-0.174312376,0.386799958,-0.669544978,0.197950864,0.73983431,1.242268816
3620,0.68847911,0.726550602,-0.795767745,-0.027092605,-0.565845739,-0.655011665,-0.397423345,-0.200123765,-0.498917603,-0.06064027,2.213562017
